instance_name,periods,bs_total_cost,bs_routing_cost,bs_inventory_penalty,bs_feasible,bs_runtime_sec,bs_calls,ils_total_cost,ils_routing_cost,ils_inventory_penalty,ils_feasible,ils_runtime_sec,ils_calls,total_runtime_sec,total_runtime_formatted,improvement_percent
LR1_DR02_VC01_V6a,120,529758.09356,34158.09355999997,495600.0,True,11.2108,53,118138.36631999997,33738.36631999998,84400.0,True,3404.9468,57,3416.1576,56m 56.16s,77.70%
